"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-11-17 16:50:06",1763398206942,"next2-pi-ten.vercel.app/api/auth/login","POST","",-1,"27qjh-1763398206815-8d4b531a4ec1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 YaBrowser/25.8.0.0 Safari/537.36","error","production","main","","lambda","/api/auth/login","next2-pi-ten.vercel.app","next2-pi-ten.vercel.app","dpl_FZ4WbYEmCj12YBM1wfuWaSYebbpi",-1,"fra1",-1,-1,"Error stack: PrismaClientKnownRequestError: 
Invalid `prisma.user.findUnique()` invocation:


The table `public.users` does not exist in the current database.
    at $n.handleRequestError (/var/task/node_modules/@prisma/client/runtime/library.js:121:7315)
    at $n.handleAndLogRequestError (/var/task/node_modules/@prisma/client/runtime/library.js:121:6623)
    at $n.request (/var/task/node_modules/@prisma/client/runtime/library.js:121:6307)
    at async l (/var/task/node_modules/@prisma/client/runtime/library.js:130:9633)
    at async p (/var/task/.next/server/app/api/auth/login/route.js:1:1209)
    at async /var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:36258
    at async eR.execute (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:26874)
    at async eR.handle (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:37512)
    at async es (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:25465)
    at async en.responseCache.get.routeKind (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:1026)","prj_O80Q7CI4HKNiZczdRsgMJnH9RM0Z","","","01KA9BJHB4ZJ588DB76P4AW1ZF","",-1
"2025-11-17 16:50:06",1763398206942,"next2-pi-ten.vercel.app/api/auth/login","POST","",-1,"27qjh-1763398206815-8d4b531a4ec1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 YaBrowser/25.8.0.0 Safari/537.36","error","production","main","","lambda","/api/auth/login","next2-pi-ten.vercel.app","next2-pi-ten.vercel.app","dpl_FZ4WbYEmCj12YBM1wfuWaSYebbpi",-1,"fra1",-1,-1,"Error message: 
Invalid `prisma.user.findUnique()` invocation:


The table `public.users` does not exist in the current database.","prj_O80Q7CI4HKNiZczdRsgMJnH9RM0Z","","","01KA9BJHB4ZJ588DB76P4AW1ZF","",-1
"2025-11-17 16:50:06",1763398206941,"next2-pi-ten.vercel.app/api/auth/login","POST","",-1,"27qjh-1763398206815-8d4b531a4ec1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 YaBrowser/25.8.0.0 Safari/537.36","error","production","main","","lambda","/api/auth/login","next2-pi-ten.vercel.app","next2-pi-ten.vercel.app","dpl_FZ4WbYEmCj12YBM1wfuWaSYebbpi",-1,"fra1",-1,-1,"Login error: PrismaClientKnownRequestError: 
Invalid `prisma.user.findUnique()` invocation:


The table `public.users` does not exist in the current database.
    at $n.handleRequestError (/var/task/node_modules/@prisma/client/runtime/library.js:121:7315)
    at $n.handleAndLogRequestError (/var/task/node_modules/@prisma/client/runtime/library.js:121:6623)
    at $n.request (/var/task/node_modules/@prisma/client/runtime/library.js:121:6307)
    at async l (/var/task/node_modules/@prisma/client/runtime/library.js:130:9633)
    at async p (/var/task/.next/server/app/api/auth/login/route.js:1:1209)
    at async /var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:36258
    at async eR.execute (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:26874)
    at async eR.handle (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:37512)
    at async es (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:25465)
    at async en.responseCache.get.routeKind (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:1026) {
  code: 'P2021',
  clientVersion: '5.22.0',
  meta: { modelName: 'User', table: 'public.users' }
}","prj_O80Q7CI4HKNiZczdRsgMJnH9RM0Z","","","01KA9BJHB4ZJ588DB76P4AW1ZF","",-1
"2025-11-17 16:50:06",1763398206941,"next2-pi-ten.vercel.app/api/auth/login","POST","",-1,"27qjh-1763398206815-8d4b531a4ec1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 YaBrowser/25.8.0.0 Safari/537.36","info","production","main","","lambda","/api/auth/login","next2-pi-ten.vercel.app","next2-pi-ten.vercel.app","dpl_FZ4WbYEmCj12YBM1wfuWaSYebbpi",-1,"fra1",-1,-1,"prisma:error 
Invalid `prisma.user.findUnique()` invocation:


The table `public.users` does not exist in the current database.","prj_O80Q7CI4HKNiZczdRsgMJnH9RM0Z","","","01KA9BJHB4ZJ588DB76P4AW1ZF","",-1
"2025-11-17 16:50:06",1763398206847,"next2-pi-ten.vercel.app/api/auth/login","POST","",-1,"27qjh-1763398206815-8d4b531a4ec1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 YaBrowser/25.8.0.0 Safari/537.36","info","production","main","","lambda","/api/auth/login","next2-pi-ten.vercel.app","next2-pi-ten.vercel.app","dpl_FZ4WbYEmCj12YBM1wfuWaSYebbpi",-1,"fra1",-1,-1,"Login attempt for: user@technomart.ru","prj_O80Q7CI4HKNiZczdRsgMJnH9RM0Z","","","01KA9BJHB4ZJ588DB76P4AW1ZF","",-1
"2025-11-17 16:50:06",1763398206847,"next2-pi-ten.vercel.app/api/auth/login","POST","",-1,"27qjh-1763398206815-8d4b531a4ec1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 YaBrowser/25.8.0.0 Safari/537.36","info","production","main","","lambda","/api/auth/login","next2-pi-ten.vercel.app","next2-pi-ten.vercel.app","dpl_FZ4WbYEmCj12YBM1wfuWaSYebbpi",-1,"fra1",-1,-1,"Login API called","prj_O80Q7CI4HKNiZczdRsgMJnH9RM0Z","","","01KA9BJHB4ZJ588DB76P4AW1ZF","",-1
"2025-11-17 16:50:06",1763398206820,"next2-pi-ten.vercel.app/api/auth/login","POST","",500,"27qjh-1763398206815-8d4b531a4ec1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 YaBrowser/25.8.0.0 Safari/537.36","error","production","main","","lambda","/api/auth/login","next2-pi-ten.vercel.app","next2-pi-ten.vercel.app","dpl_FZ4WbYEmCj12YBM1wfuWaSYebbpi",107,"fra1",127,2048,"","prj_O80Q7CI4HKNiZczdRsgMJnH9RM0Z","","","01KA9BJHB4ZJ588DB76P4AW1ZF","b6tKYhuCMKOg",1
"2025-11-17 16:50:02",1763398202720,"next2-pi-ten.vercel.app/api/auth/login","POST","",-1,"mhf9g-1763398201675-46fc38596f11","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 YaBrowser/25.8.0.0 Safari/537.36","error","production","main","","lambda","/api/auth/login","next2-pi-ten.vercel.app","next2-pi-ten.vercel.app","dpl_FZ4WbYEmCj12YBM1wfuWaSYebbpi",-1,"fra1",-1,-1,"Error stack: PrismaClientKnownRequestError: 
Invalid `prisma.user.findUnique()` invocation:


The table `public.users` does not exist in the current database.
    at $n.handleRequestError (/var/task/node_modules/@prisma/client/runtime/library.js:121:7315)
    at $n.handleAndLogRequestError (/var/task/node_modules/@prisma/client/runtime/library.js:121:6623)
    at $n.request (/var/task/node_modules/@prisma/client/runtime/library.js:121:6307)
    at async l (/var/task/node_modules/@prisma/client/runtime/library.js:130:9633)
    at async p (/var/task/.next/server/app/api/auth/login/route.js:1:1209)
    at async /var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:36258
    at async eR.execute (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:26874)
    at async eR.handle (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:37512)
    at async es (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:25465)
    at async en.responseCache.get.routeKind (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:1026)","prj_O80Q7CI4HKNiZczdRsgMJnH9RM0Z","","","01KA9BJCEYV6FPBK0HG2PX0ST9","",-1
"2025-11-17 16:50:02",1763398202720,"next2-pi-ten.vercel.app/api/auth/login","POST","",-1,"mhf9g-1763398201675-46fc38596f11","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 YaBrowser/25.8.0.0 Safari/537.36","error","production","main","","lambda","/api/auth/login","next2-pi-ten.vercel.app","next2-pi-ten.vercel.app","dpl_FZ4WbYEmCj12YBM1wfuWaSYebbpi",-1,"fra1",-1,-1,"Error message: 
Invalid `prisma.user.findUnique()` invocation:


The table `public.users` does not exist in the current database.","prj_O80Q7CI4HKNiZczdRsgMJnH9RM0Z","","","01KA9BJCEYV6FPBK0HG2PX0ST9","",-1
"2025-11-17 16:50:02",1763398202720,"next2-pi-ten.vercel.app/api/auth/login","POST","",-1,"mhf9g-1763398201675-46fc38596f11","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 YaBrowser/25.8.0.0 Safari/537.36","error","production","main","","lambda","/api/auth/login","next2-pi-ten.vercel.app","next2-pi-ten.vercel.app","dpl_FZ4WbYEmCj12YBM1wfuWaSYebbpi",-1,"fra1",-1,-1,"Login error: PrismaClientKnownRequestError: 
Invalid `prisma.user.findUnique()` invocation:


The table `public.users` does not exist in the current database.
    at $n.handleRequestError (/var/task/node_modules/@prisma/client/runtime/library.js:121:7315)
    at $n.handleAndLogRequestError (/var/task/node_modules/@prisma/client/runtime/library.js:121:6623)
    at $n.request (/var/task/node_modules/@prisma/client/runtime/library.js:121:6307)
    at async l (/var/task/node_modules/@prisma/client/runtime/library.js:130:9633)
    at async p (/var/task/.next/server/app/api/auth/login/route.js:1:1209)
    at async /var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:36258
    at async eR.execute (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:26874)
    at async eR.handle (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:37512)
    at async es (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:16:25465)
    at async en.responseCache.get.routeKind (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:1026) {
  code: 'P2021',
  clientVersion: '5.22.0',
  meta: { modelName: 'User', table: 'public.users' }
}","prj_O80Q7CI4HKNiZczdRsgMJnH9RM0Z","","","01KA9BJCEYV6FPBK0HG2PX0ST9","",-1
"2025-11-17 16:50:02",1763398202719,"next2-pi-ten.vercel.app/api/auth/login","POST","",-1,"mhf9g-1763398201675-46fc38596f11","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 YaBrowser/25.8.0.0 Safari/537.36","info","production","main","","lambda","/api/auth/login","next2-pi-ten.vercel.app","next2-pi-ten.vercel.app","dpl_FZ4WbYEmCj12YBM1wfuWaSYebbpi",-1,"fra1",-1,-1,"prisma:error 
Invalid `prisma.user.findUnique()` invocation:


The table `public.users` does not exist in the current database.","prj_O80Q7CI4HKNiZczdRsgMJnH9RM0Z","","","01KA9BJCEYV6FPBK0HG2PX0ST9","",-1
"2025-11-17 16:50:01",1763398201913,"next2-pi-ten.vercel.app/api/auth/login","POST","",-1,"mhf9g-1763398201675-46fc38596f11","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 YaBrowser/25.8.0.0 Safari/537.36","info","production","main","","lambda","/api/auth/login","next2-pi-ten.vercel.app","next2-pi-ten.vercel.app","dpl_FZ4WbYEmCj12YBM1wfuWaSYebbpi",-1,"fra1",-1,-1,"Login attempt for: admin@technomart.ru","prj_O80Q7CI4HKNiZczdRsgMJnH9RM0Z","","","01KA9BJCEYV6FPBK0HG2PX0ST9","",-1
"2025-11-17 16:50:01",1763398201910,"next2-pi-ten.vercel.app/api/auth/login","POST","",-1,"mhf9g-1763398201675-46fc38596f11","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 YaBrowser/25.8.0.0 Safari/537.36","info","production","main","","lambda","/api/auth/login","next2-pi-ten.vercel.app","next2-pi-ten.vercel.app","dpl_FZ4WbYEmCj12YBM1wfuWaSYebbpi",-1,"fra1",-1,-1,"Login API called","prj_O80Q7CI4HKNiZczdRsgMJnH9RM0Z","","","01KA9BJCEYV6FPBK0HG2PX0ST9","",-1
"2025-11-17 16:50:01",1763398201822,"next2-pi-ten.vercel.app/api/auth/login","POST","",500,"mhf9g-1763398201675-46fc38596f11","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 YaBrowser/25.8.0.0 Safari/537.36","error","production","main","","lambda","/api/auth/login","next2-pi-ten.vercel.app","next2-pi-ten.vercel.app","dpl_FZ4WbYEmCj12YBM1wfuWaSYebbpi",893,"fra1",126,2048,"","prj_O80Q7CI4HKNiZczdRsgMJnH9RM0Z","","","01KA9BJCEYV6FPBK0HG2PX0ST9","b6tKYhuCMKOg",1
"2025-11-17 16:49:59",1763398199903,"next2-pi-ten.vercel.app/api/products","GET","limit=4",-1,"tn6s2-1763398196433-8c06785bc286","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 YaBrowser/25.8.0.0 Safari/537.36","error","production","main","","lambda","/api/products","next2-pi-ten.vercel.app","next2-pi-ten.vercel.app","dpl_FZ4WbYEmCj12YBM1wfuWaSYebbpi",-1,"fra1",-1,-1,"Products GET Error: PrismaClientKnownRequestError: 
Invalid `prisma.product.count()` invocation:


The table `public.products` does not exist in the current database.
    at $n.handleRequestError (/var/task/node_modules/@prisma/client/runtime/library.js:121:7315)
    at $n.handleAndLogRequestError (/var/task/node_modules/@prisma/client/runtime/library.js:121:6623)
    at $n.request (/var/task/node_modules/@prisma/client/runtime/library.js:121:6307)
    at async l (/var/task/node_modules/@prisma/client/runtime/library.js:130:9633)
    at async Promise.all (index 1)
    at async n (/var/task/.next/server/app/api/products/route.js:1:5135)
    at async m (/var/task/.next/server/app/api/products/route.js:1:1642)
    at async /var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:36258
    at async eR.execute (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:26874)
    at async eR.handle (/var/task/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:6:37512) {
  code: 'P2021',
  clientVersion: '5.22.0',
  meta: { modelName: 'Product', table: 'public.products' }
}","prj_O80Q7CI4HKNiZczdRsgMJnH9RM0Z","","","01KA9BJ7B8RRDMTX7165GKBAXK","",-1
"2025-11-17 16:49:59",1763398199902,"next2-pi-ten.vercel.app/api/products","GET","limit=4",-1,"tn6s2-1763398196433-8c06785bc286","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 YaBrowser/25.8.0.0 Safari/537.36","warning","production","main","","lambda","/api/products","next2-pi-ten.vercel.app","next2-pi-ten.vercel.app","dpl_FZ4WbYEmCj12YBM1wfuWaSYebbpi",-1,"fra1",-1,-1,"Database operation failed (attempt 3/3): 
Invalid `prisma.product.count()` invocation:


The table `public.products` does not exist in the current database.","prj_O80Q7CI4HKNiZczdRsgMJnH9RM0Z","","","01KA9BJ7B8RRDMTX7165GKBAXK","",-1
"2025-11-17 16:49:59",1763398199902,"next2-pi-ten.vercel.app/api/products","GET","limit=4",-1,"tn6s2-1763398196433-8c06785bc286","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 YaBrowser/25.8.0.0 Safari/537.36","info","production","main","","lambda","/api/products","next2-pi-ten.vercel.app","next2-pi-ten.vercel.app","dpl_FZ4WbYEmCj12YBM1wfuWaSYebbpi",-1,"fra1",-1,-1,"prisma:error 
Invalid `prisma.product.count()` invocation:


The table `public.products` does not exist in the current database.","prj_O80Q7CI4HKNiZczdRsgMJnH9RM0Z","","","01KA9BJ7B8RRDMTX7165GKBAXK","",-1
"2025-11-17 16:49:57",1763398197807,"next2-pi-ten.vercel.app/api/products","GET","limit=4",-1,"tn6s2-1763398196433-8c06785bc286","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 YaBrowser/25.8.0.0 Safari/537.36","info","production","main","","lambda","/api/products","next2-pi-ten.vercel.app","next2-pi-ten.vercel.app","dpl_FZ4WbYEmCj12YBM1wfuWaSYebbpi",-1,"fra1",-1,-1,"prisma:error 
Invalid `prisma.product.count()` invocation:


The table `public.products` does not exist in the current database.","prj_O80Q7CI4HKNiZczdRsgMJnH9RM0Z","","","01KA9BJ7B8RRDMTX7165GKBAXK","",-1
